DISTRICT,DISTRICTCODE,OBJECTID,SHAPE_Area,SHAPE_Length,WKT
BKS13,313,7,"88,149,641.68","65,744.95","MULTIPOLYGON (((-73.9837215264 40.5958210785, -73.9830465944 40.5954145399, -73.981977401 40.5947634064, -73.9809372328 40.594136934, -73.9807101321 40.5939972286, -73.9806015954 40.5939323051, -73.980152835 40.5936653063, -73.9800780912 40.5936208355, -73.9799450002 40.5935416483, -73.9798853454 40.5935061554, -73.9796275852 40.5933472317, -73.9795736891 40.5933140018, -73.9794156505 40.5932165614, -73.9790851065 40.5930127593, -73.9790261723 40.5929764214, -73.9787617537 40.5928133872, -73.978501132 40.5926539525, -73.9783933901 40.5925882797, -73.97831049 40.5925383445, -73.9781819148 40.5924585329, -73.9776956586 40.5921865374, -73.9773128457 40.5919776501, -73.9772213208 40.5919219338, -73.9765127922 40.5914526465, -73.9758382002 40.5910645884, -73.9751350921 40.5906406882, -73.974217165 40.5901113835, -73.9742215411 40.5900177841, -73.9742850539 40.5887089518, -73.974335918 40.5879415183, -73.9742079974 40.5879546112, -73.9726033095 40.5881187735, -73.9716772251 40.588222074, -73.9707527588 40.5883219257, -73.9698231822 40.5884266602, -73.9688973497 40.5885285786, -73.9679700385 40.5886314239, -73.9675424043 40.5886808227, -73.9670468783 40.588738063, -73.9659316288 40.5888563457, -73.965820145 40.5888680671, -73.9656409198 40.588887175, -73.9653598609 40.588918617, -73.9642641505 40.5890411768, -73.9633698216 40.5891365659, -73.9624443471 40.5892388647, -73.9605166721 40.5894529113, -73.960459684 40.5887238199, -73.9604071021 40.5880343521, -73.9603495359 40.5873062852, -73.960317121 40.5865147238, -73.9603176637 40.5864364675, -73.960338036 40.5862810892, -73.9603461492 40.5861247702, -73.9603419083 40.5859683667, -73.9603253931 40.5858127235, -73.9602582584 40.5850293078, -73.9602431534 40.5848270809, -73.9602394336 40.5847918746, -73.9602346155 40.5847462839, -73.9602312438 40.584676005, -73.9602275394 40.5846089597, -73.9602179218 40.5845146625, -73.9601492417 40.5835758977, -73.9601050957 40.583408357, -73.9600479872 40.5832698726, -73.9598350289 40.583190546, -73.9591095883 40.5828566757, -73.9590076421 40.5828521512, -73.9574554655 40.5830127888, -73.9573360841 40.5830251348, -73.9572361011 40.5830422715, -73.957132914 40.5830457262, -73.9570313423 40.5830353331, -73.9569559604 40.5829822632, -73.9568904735 40.5829339787, -73.9568258356 40.5828863086, -73.9567561826 40.5828349696, -73.9564572915 40.5826588502, -73.9560414682 40.582736254, -73.956026597 40.5826099228, -73.956017746 40.5825643169, -73.9560144669 40.5825576239, -73.9559960776 40.5825201649, -73.9559626186 40.5824805111, -73.9559199776 40.5824478327, -73.9549402427 40.5819689043, -73.9549891764 40.58191683, -73.9550496172 40.5818251623, -73.9550694363 40.5817534523, -73.9550711167 40.5816801756, -73.9550550539 40.5816092359, -73.9547132695 40.5806220914, -73.9544382858 40.5795999598, -73.9543453984 40.5791953994, -73.9542056256 40.5784262871, -73.9540328086 40.577402313, -73.9539714847 40.5773223579, -73.9538405298 40.5767767497, -73.9536517176 40.575823981, -73.9542854676 40.5757313368, -73.9541336078 40.5743332678, -73.9543979387 40.5743708457, -73.955111144 40.5743711266, -73.9551370525 40.5743711367, -73.9556948405 40.574326996, -73.9562081654 40.5742654709, -73.9563450672 40.5742072221, -73.9563690409 40.574173313, -73.9562956124 40.573834985, -73.9563111143 40.5738001748, -73.9563453349 40.5737975781, -73.9563898007 40.5738236877, -73.9564716944 40.5741394868, -73.9565675088 40.5741707785, -73.9572005353 40.5741866717, -73.957944139 40.5741448126, -73.9584347632 40.5740888155, -73.9586514713 40.5740515237, -73.9588841919 40.5739915963, -73.9589663413 40.5739472686, -73.9589754339 40.5739045527, -73.9589426848 40.5734671679, -73.9589871899 40.5734306558, -73.9590260781 40.573451995, -73.9590724808 40.573845548, -73.9590964223 40.5738638201, -73.9593918228 40.5739121102, -73.9598286487 40.5739293098, -73.960215323 40.573911179, -73.9604890844 40.5738851817, -73.9606875532 40.5738774224, -73.9608141696 40.5738618101, -73.9609088589 40.5738650293, -73.9621076952 40.5737135197, -73.9626760713 40.5736669388, -73.9630589975 40.5736355532, -73.9639829237 40.5735575721, -73.9645361843 40.5735131998, -73.9650847861 40.5734691989, -73.9660223953 40.5733885949, -73.9672029405 40.5733263174, -73.9673897549 40.5732589996, -73.9674356777 40.5732089696, -73.9673639007 40.5730445693, -73.9673947222 40.5729950023, -73.9674262848 40.5729851091, -73.9674494643 40.5730080646, -73.9675314976 40.5731907332, -73.9676238811 40.5731985857, -73.9677915521 40.5731881967, -73.9681850611 40.5731778683, -73.968390378 40.5731544429, -73.9685633598 40.5731259465, -73.9688489392 40.5730580274, -73.9689721406 40.5730215319, -73.9690645434 40.5729876368, -73.9692022923 40.5729574189, -73.9694512622 40.5728572804, -73.9694683864 40.5728233658, -73.9692119795 40.5723353769, -73.9692462121 40.5723040757, -73.9692838527 40.572301476, -73.9695589518 40.5728085807, -73.9697558034 40.5728469248, -73.9699611023 40.5728600245, -73.970210894 40.5728522622, -73.9708536307 40.5727705154, -73.9710869168 40.5727272438, -73.9713298966 40.5726438107, -73.9713504455 40.5725994596, -73.9713778581 40.5725107531, -73.9711424876 40.5720506314, -73.9711539459 40.5719996376, -73.9711351516 40.5719601521, -73.9711830635 40.5719418988, -73.9712206937 40.5719627824, -73.9714565706 40.5724794623, -73.9715179096 40.5725816826, -73.9716070641 40.572628224, -73.9718363204 40.5726282804, -73.9724967374 40.5725762568, -73.9729347611 40.5724746024, -73.9731469336 40.5724146404, -73.9733450221 40.5723212139, -73.9733625623 40.5722633574, -73.9732326813 40.5719058658, -73.9732122458 40.5716684251, -73.9732499015 40.5716266864, -73.9732909543 40.5716423507, -73.9733251574 40.5716762787, -73.9733430702 40.5717405704, -73.9733490407 40.5718510995, -73.9733661147 40.571937208, -73.9733900053 40.5720885467, -73.9734275864 40.572234671, -73.9734480528 40.5722721069, -73.9737320996 40.5722869255, -73.9740067827 40.5722743626, -73.9744096191 40.5722375027, -73.9748476269 40.5721645417, -73.9752856491 40.5720498325, -73.9754708188 40.5719690042, -73.9754056101 40.5715045347, -73.9754056408 40.5714210408, -73.9754569656 40.5714210517, -73.9754843262 40.5714549785, -73.97550883 40.5715244926, -73.9755171878 40.5716943153, -73.9756027 40.5718592835, -73.9756791807 40.5719559846, -73.9759255205 40.5720186571, -73.9762197881 40.5720161105, -73.976842563 40.5719483985, -73.9768535466 40.5719463385, -73.9769944908 40.5719246777, -73.9771336419 40.5718970873, -73.97727057 40.571863651, -73.9774048546 40.5718244722, -73.977536081 40.5717796716, -73.9776638455 40.5717293878, -73.9775682011 40.5712466663, -73.9775987717 40.5711910307, -73.9776708757 40.5711710198, -73.9780472491 40.5711997938, -73.9780759974 40.5712295698, -73.977715331 40.5712519135, -73.9776981972 40.571324968, -73.9777050233 40.5713771538, -73.9777391888 40.5715337121, -73.9777512801 40.5716802902, -73.9777650384 40.571707694, -73.9777840797 40.5717331934, -73.9778079649 40.571756201, -73.9778361439 40.5717761846, -73.9778825888 40.5717955449, -73.9779308013 40.571812204, -73.9779992453 40.571830477, -73.9780697814 40.5718433122, -73.9781966053 40.5718661925, -73.9783251602 40.5718825146, -73.9784548653 40.5718922043, -73.9785851311 40.5718952184, -73.9787153672 40.5718915432, -73.9788449842 40.5718811949, -73.9789733939 40.5718642211, -73.9791000153 40.5718406982, -73.9794568106 40.5717427684, -73.9795218304 40.5717140785, -73.9797648107 40.5715862713, -73.9798469452 40.5715393198, -73.9798606484 40.571481921, -73.9798059249 40.5714036341, -73.9797238222 40.5713462175, -73.9796656579 40.5713331613, -73.9794672105 40.5712992069, -73.9794587767 40.5713018169, -73.979449879 40.5713032814, -73.9794407834 40.5713035535, -73.9794317637 40.571302627, -73.9794230868 40.57130053, -73.9794150137 40.5712973235, -73.9794077853 40.5712931042, -73.9794016189 40.5712879989, -73.9793966985 40.5712821599, -73.9793931707 40.5712757611, -73.9793911415 40.5712689951, -73.9793906713 40.5712620636, -73.9794432841 40.5712209263, -73.9795835717 40.571226169, -73.9797546479 40.5712496822, -73.9799598894 40.5714401909, -73.9799874368 40.571583606, -73.9800077158 40.5716985093, -73.980103516 40.5717272266, -73.9803259226 40.571737702, -73.9806489086 40.5717377325, -73.9810444942 40.5716804206, -73.9813387791 40.5716100208, -73.9816364893 40.5715265739, -73.9818418068 40.5714692035, -73.9820407591 40.5714803707, -73.982036851 40.5714379247, -73.9820163337 40.5713883458, -73.9819923917 40.5713518132, -73.9819205449 40.5713204925, -73.9816965696 40.5713113716, -73.9815989107 40.5713073955, -73.9815578543 40.571294343, -73.9815441742 40.5712734666, -73.9815715548 40.5712499881, -73.9819479404 40.5712370019, -73.9820266298 40.571276152, -73.9820950438 40.5713466116, -73.9821463218 40.5715214357, -73.9821771068 40.5715605782, -73.9822558026 40.5715684187, -73.9824919007 40.5715658461, -73.9828272316 40.5715424137, -73.9830804447 40.5715085312, -73.9836727018 40.5714070575, -73.9834044069 40.5701655449, -73.983058093 40.5702096561, -73.9830432886 40.5701458607, -73.9833916848 40.5700946852, -73.9832699669 40.5695418939, -73.9833605808 40.569529994, -73.9834852182 40.5700890146, -73.9838212535 40.5700457904, -73.9838394944 40.5701124669, -73.983488422 40.5701560303, -73.9837579045 40.5713962273, -73.9857293179 40.57119589, -73.9859353818 40.5711781886, -73.9864508753 40.5711489088, -73.986467999 40.5710784628, -73.9865090583 40.5710810773, -73.9865466865 40.5711332644, -73.9868614838 40.5711072091, -73.9872686686 40.5710759446, -73.9875218766 40.5710472708, -73.9877750844 40.5710185965, -73.9880371664 40.5709851084, -73.9886202547 40.5708960517, -73.9885777208 40.5706979095, -73.9886339759 40.5706951442, -73.988664764 40.5707290673, -73.9886955456 40.570815174, -73.988721459 40.5708836921, -73.9888358223 40.5708778084, -73.9889282057 40.5708752085, -73.9891471977 40.5708439191, -73.9893593418 40.5708308921, -73.9896465757 40.5707921553, -73.9899376111 40.5707578874, -73.9901462951 40.57072608, -73.9902626757 40.5707083397, -73.9905261486 40.570658787, -73.9907731038 40.5705994219, -73.9907417467 40.5704031032, -73.9907178164 40.5702595955, -73.990792648 40.5702486484, -73.9908272854 40.5704213745, -73.9908637465 40.5706020164, -73.9911933755 40.570611875, -73.9915629148 40.5705779835, -73.9918913978 40.5705336501, -73.9922061935 40.5704997518, -73.9922954522 40.5704910695, -73.9925278284 40.5704684637, -73.9927285488 40.5704337884, -73.9929692301 40.5703667323, -73.9929452936 40.5702362709, -73.9929809804 40.5701967733, -73.9930137268 40.5702127921, -73.9930274068 40.5702780233, -73.9930529 40.5703390255, -73.9931574191 40.5703797895, -73.9932977051 40.5703824075, -73.9936261808 40.5703928633, -73.9936750979 40.5703951353, -73.9940196656 40.5704111489, -73.9944063104 40.5703902942, -73.9946836036 40.5703613375, -73.9948066423 40.5703642203, -73.9949376319 40.5703546743, -73.9951385448 40.5703146609, -73.9951522403 40.5701789831, -73.9951351405 40.5700667878, -73.9951872611 40.5700218781, -73.9952480527 40.5700981019, -73.9952617291 40.5702285624, -73.9952930122 40.5703212826, -73.9955149202 40.570353814, -73.9957646965 40.5703929621, -73.9960007874 40.5703929705, -73.996407964 40.5703747186, -73.9966508985 40.5703721171, -73.996849017 40.5703669654, -73.9969964079 40.570362691, -73.9970443866 40.5703564732, -73.9971949378 40.5703486487, -73.9973181183 40.5703225608, -73.9973557571 40.5702782045, -73.9973557603 40.5701973194, -73.9973694483 40.5701373078, -73.9974196619 40.5701408543, -73.9974481401 40.5702860339, -73.997519994 40.5703251732, -73.9976671219 40.5703747511, -73.9978450441 40.5704138941, -73.9979955952 40.570447816, -73.9981872065 40.5704608651, -73.9982966977 40.5704739126, -73.9984677786 40.5704973971, -73.9986324286 40.5705080065, -73.9989912877 40.5704895756, -73.9992273802 40.5704895774, -73.9996140262 40.5704660964, -73.9996413989 40.5704452232, -73.9996585073 40.5703826025, -73.9997032145 40.5703864974, -73.9997329122 40.5704115123, -73.9997295075 40.5704504411, -73.9997192983 40.570473798, -73.9997485213 40.5704957969, -73.9999544412 40.5704915305, -74.0001599832 40.5704811167, -74.0003648318 40.5704645709, -74.0005686742 40.5704419183, -74.000771196 40.5704131931, -74.0009180058 40.570410512, -74.0010643867 40.5704015416, -74.0012098736 40.5703863095, -74.0013540081 40.5703648646, -74.001665622 40.5703072819, -74.0018778647 40.570247464, -74.002011671 40.5702087589, -74.0020578089 40.5701524627, -74.0019839686 40.5695965421, -74.0020854766 40.5695859844, -74.0022008501 40.5703037545, -74.0022285434 40.5706098631, -74.0023485275 40.5711059679, -74.0024870769 40.571738389, -74.0025406703 40.5717938016, -74.0025994964 40.5718460361, -74.0026632328 40.5718948053, -74.0027315312 40.5719398425, -74.0027777619 40.5719978604, -74.0028315056 40.5720519852, -74.0028922027 40.5721016512, -74.0029592202 40.5721463434, -74.0030318611 40.5721855945, -74.0031093698 40.5722189974, -74.0031909383 40.5722462045, -74.0032757177 40.5722669313, -74.0033628256 40.5722809634, -74.0034513562 40.5722881533, -74.0034827772 40.5722766797, -74.0035157514 40.5722681066, -74.0035498204 40.5722625547, -74.0035972758 40.572259984, -74.003644657 40.5722632568, -74.0036907336 40.5722722885, -74.0037343116 40.5722868441, -74.0037742585 40.5723065463, -74.0038095386 40.5723308836, -74.0038392377 40.5723592248, -74.0038625835 40.5723908342, -74.00387897 40.5724248924, -74.0038873449 40.5724564987, -74.0038897145 40.5724886924, -74.0039610139 40.5725524066, -74.0040385971 40.572611698, -74.0041219952 40.5726662065, -74.0042107003 40.5727156034, -74.0043041774 40.572759587, -74.0044018586 40.5727978925, -74.004503152 40.5728302876, -74.0046074436 40.5728565743, -74.0047141014 40.5728765949, -74.0048224784 40.572890228, -74.0066691567 40.5733936486, -74.0087086569 40.5737598185, -74.0094289375 40.5737972684, -74.0100741078 40.5738308095, -74.0107130685 40.5740290977, -74.0111566873 40.5741667618, -74.011901965 40.5747901669, -74.0120154017 40.5748850524, -74.0123218358 40.5756526827, -74.0123678859 40.575856814, -74.0124047174 40.5760620315, -74.0124322877 40.5762680928, -74.0124505613 40.576474753, -74.0124595178 40.5766817709, -74.0127972198 40.5774892374, -74.012864223 40.5775633296, -74.0129242494 40.5776408201, -74.0129770048 40.5777213292, -74.0130222293 40.5778044595, -74.0130311341 40.5778570185, -74.0130314798 40.5779100125, -74.012963354 40.5780363133, -74.0129010532 40.5781643506, -74.0128446542 40.5782939684, -74.0127942232 40.5784250084, -74.0127498252 40.5785573121, -74.0123503594 40.5792218218, -74.0122466286 40.5793555742, -74.0121356509 40.5794859008, -74.012017621 40.5796125746, -74.0118927456 40.5797353732, -74.011761242 40.5798540821, -74.0116233415 40.5799684942, -74.0114792851 40.5800784068, -74.0113293243 40.5801836299, -74.0111737224 40.5802839788, -74.0110127524 40.580379277, -74.0108603559 40.5804622451, -74.0107038894 40.5805406864, -74.0105435844 40.5806144839, -74.0103787194 40.5806391768, -74.0102158029 40.5806704982, -74.0100552921 40.5807083586, -74.009897639 40.5807526511, -74.0097432855 40.580803253, -74.0095926674 40.5808600212, -74.0094462061 40.5809227954, -74.0093043139 40.5809913998, -74.0091950611 40.5810499589, -74.0090891418 40.5811119756, -74.0089867424 40.5811773401, -74.008888046 40.5812459353, -74.0088657272 40.581260159, -74.0087265097 40.5813437625, -74.0085819915 40.5814219632, -74.008432534 40.5814945664, -74.0082785092 40.5815613902, -74.008120301 40.5816222688, -74.007958304 40.58167705, -74.0077929221 40.5817255977, -74.0076245675 40.5817677905, -74.0074536596 40.5818035228, -74.0064798478 40.5819282575, -74.0060473425 40.5819836534, -74.0048362763 40.5818548431, -74.003980236 40.5817212959, -74.0029437421 40.5814328353, -74.0022058292 40.5813658862, -74.0018599131 40.5813875193, -74.0012403267 40.5814262655, -74.0008368753 40.5813445646, -74.0007337873 40.5813181835, -74.0006290176 40.581295988, -74.0005074241 40.5812758007, -74.0003844536 40.5812612487, -74.0002605548 40.5812523861, -74.0001361788 40.5812492453, -74.0000117828 40.5812518362, -73.9998878179 40.5812601507, -73.9997647388 40.5812741581, -73.9996429931 40.5812938072, -73.9995230271 40.581319026, -73.9993682052 40.5813529426, -73.9991892836 40.5813902474, -73.9990097062 40.5814256735, -73.9989149768 40.5814514358, -73.9988179867 40.5814717254, -73.9987192769 40.5814864281, -73.9986194026 40.5814954619, -73.9985189214 40.5814987764, -73.9984183965 40.5814963526, -73.9983183915 40.5814882042, -73.998219465 40.581474377, -73.9981221723 40.5814549484, -73.9980718081 40.5814185079, -73.9980269352 40.5813781114, -73.9979880802 40.581334239, -73.9979557049 40.5812874085, -73.9979301932 40.5812381737, -73.997911845 40.5811871182, -73.9979008777 40.5811348453, -73.9978974222 40.5810819727, -73.9979196932 40.5810072071, -73.9979461535 40.5809332395, -73.9979767559 40.5808602066, -73.997988158 40.5808294323, -73.9979931042 40.5807976754, -73.9979914741 40.5807657212, -73.9979833053 40.580734354, -73.9979688011 40.5807043474, -73.9979483181 40.5806764416, -73.9979205571 40.5806498487, -73.9978873854 40.580627144, -73.9978497254 40.58060896, -73.9978086246 40.5805958007, -73.9977652265 40.5805880338, -73.9921546482 40.5793206261, -73.9918291283 40.579247081, -73.9917471428 40.5792356142, -73.9916642367 40.5792290398, -73.9915809107 40.5792273984, -73.9914922468 40.5792310867, -73.9914042872 40.5792403583, -73.9913176356 40.57925515, -73.9912328882 40.5792753604, -73.9911506251 40.5793008506, -73.9910714132 40.5793314452, -73.9906977093 40.5793730513, -73.9903620649 40.5794245804, -73.9896950125 40.5792132695, -73.9895795619 40.5791929414, -73.9894479714 40.5790558156, -73.9889909356 40.5788351002, -73.9884283373 40.5788158431, -73.9881420831 40.5788659641, -73.9879832408 40.5789453359, -73.9876083794 40.5790331359, -73.9876163151 40.5790641689, -73.9878545689 40.579003644, -73.9878664771 40.579026351, -73.9875128576 40.579115692, -73.9874515178 40.5791315129, -73.9874415954 40.5791072913, -73.9874618694 40.5791028782, -73.9875974541 40.5790664379, -73.9875865399 40.5790407016, -73.9874878533 40.5790640172, -73.9873906441 40.5790869834, -73.9873830226 40.5791375605, -73.9866954 40.5798149084, -73.9867512935 40.5798642933, -73.9868122546 40.5799100605, -73.9868778842 40.5799519072, -73.9869477478 40.579989558, -73.9870213859 40.5800227651, -73.9867810959 40.5802939377, -73.9861652675 40.5809502291, -73.9858856737 40.5811444246, -73.9859129529 40.5812270024, -73.9859241874 40.5812674373, -73.9860450989 40.5817206848, -73.9868447895 40.5812321018, -73.9869450693 40.5811364218, -73.9870390223 40.5810370785, -73.9871264183 40.580934316, -73.9872070444 40.5808283847, -73.9872807023 40.5807195439, -73.9873472137 40.5806080591, -73.9874064154 40.5804942043, -73.9874581611 40.5803782576, -73.9875740027 40.5800314514, -73.9877467972 40.5798596554, -73.9880097343 40.5796706874, -73.988117306 40.5796796858, -73.9889035387 40.580008679, -73.989136362 40.5802148781, -73.9895419516 40.580415366, -73.9896996935 40.5804211076, -73.9899550497 40.5806616692, -73.9911944079 40.5810283075, -73.9916300748 40.5810798842, -73.9917427343 40.5812001628, -73.9916826188 40.5813834267, -73.9917307814 40.5814865051, -73.9918253242 40.5815037065, -73.9918553571 40.581623979, -73.9918252954 40.5817385207, -73.9916955296 40.5818585035, -73.9903376246 40.5842182549, -73.9903506728 40.584276528, -73.9903557386 40.5843355181, -73.9903527677 40.5843945904, -73.9903417944 40.5844531118, -73.9903229335 40.5845104529, -73.9902963892 40.5845659968, -73.9902624476 40.5846191482, -73.9909761224 40.5843500309, -73.9926739127 40.5835884438, -73.992726647 40.5835617746, -73.9927736781 40.5835294937, -73.9928139866 40.5834923019, -73.9928467007 40.5834510024, -73.9928860159 40.5834241575, -73.9929297114 40.5834015877, -73.99297699 40.5833837053, -73.9930269954 40.5833708335, -73.9930489302 40.5833631741, -73.9930688076 40.5833527508, -73.9930860337 40.5833398726, -73.9931000945 40.5833249256, -73.9931105694 40.5833083566, -73.9931171455 40.583290659, -73.9931466254 40.5832719488, -73.993179516 40.5832569012, -73.9932150425 40.5832458728, -73.993252364 40.5832391229, -73.9933974569 40.5831481298, -73.9935475488 40.583061978, -73.9937023621 40.5829808287, -73.9938616085 40.5829048304, -73.9940249963 40.5828341254, -73.9941922208 40.5827688433, -73.9943629738 40.5827091056, -73.9945369387 40.5826550232, -73.9945896191 40.5826498639, -73.9946405258 40.582638317, -73.9946883362 40.5826206816, -73.9947318086 40.5825974159, -73.9947698103 40.5825691268, -73.9947958638 40.5825394809, -73.9948276773 40.582513305, -73.9948644667 40.5824912447, -73.9949053294 40.5824738412, -73.9949492579 40.5824615231, -73.9949951714 40.5824545938, -73.9950497389 40.5824509877, -73.9951028057 40.5824406538, -73.9951529567 40.5824238675, -73.9951988513 40.5824010771, -73.9952392634 40.5823728915, -73.9952731146 40.5823400634, -73.9952874284 40.5823119983, -73.9953075472 40.5822860856, -73.9953329337 40.582263018, -73.9953629098 40.5822434121, -73.9953966747 40.5822277902, -73.9954333259 40.5822165721, -73.9954718856 40.5822100547, -73.9955113224 40.5822084146, -73.995550583 40.582211694, -73.9955886172 40.5822198065, -73.9958967188 40.582157019, -73.9960552882 40.5821289039, -73.9962242977 40.5822019304, -73.9967257037 40.5822534908, -73.9973961196 40.5824296171, -73.9978130173 40.5826100313, -74.0001792282 40.5830739505, -74.0003088086 40.5831770377, -74.0004173949 40.5835459216, -74.0004368542 40.5840489693, -74.0003595183 40.5841864462, -74.000246839 40.5842637628, -74.0001003556 40.5843754423, -73.9999820427 40.5844312811, -73.9998580941 40.5845429613, -73.9997397796 40.5845773233, -73.9996327333 40.5846331626, -73.999531322 40.5847018875, -73.9994580793 40.5847534314, -73.9993397635 40.5848608146, -73.9991538394 40.584942426, -73.9989848175 40.5850154454, -73.998787623 40.585152894, -73.9986016986 40.5852302082, -73.9984608459 40.585286046, -73.9982636524 40.5853118153, -73.9980852377 40.5853647218, -73.998088992 40.5854707405, -73.9982867355 40.5854830628, -73.9986711018 40.5855070128, -73.9992890506 40.5855523659, -73.9994693391 40.5856898192, -73.9997059708 40.5856898201, -73.9997003362 40.5857542498, -73.9995256803 40.5857585447, -73.9996342385 40.5860697471, -73.999565116 40.5862439198, -73.9993566515 40.5863813694, -73.9989735285 40.5864286152, -73.9987763301 40.586484453, -73.9986382636 40.5864916295, -73.9982805243 40.5865102196, -73.9982185476 40.5865102186, -73.998145304 40.5865316941, -73.9962365377 40.5874212556, -73.994173056 40.5883828581, -73.9942350296 40.5884387009, -73.9955985745 40.587841708, -73.9956605451 40.5879362076, -73.9940790467 40.588693442, -73.9942155456 40.5888685314, -73.9933085497 40.5895838983, -73.9929783591 40.5897300335, -73.9929159158 40.5897573785, -73.9928606772 40.5897826978, -73.9925574786 40.5899216753, -73.9916141237 40.5903564459, -73.9915393447 40.5903909034, -73.9914734209 40.5904493056, -73.9906631202 40.5911671666, -73.9903642514 40.5914319317, -73.990049947 40.5917341124, -73.9887312977 40.5930018999, -73.9874913608 40.5941939819, -73.9867631492 40.5948940658, -73.9864672685 40.5951788225, -73.9852002727 40.5963981262, -73.9850613644 40.5956709191, -73.9840638023 40.5957827191, -73.9837215264 40.5958210785)))"
